Houston,21.9
Phoenix,37.6
Philadelphia,10.7
San Jose,23.7
San Diego,20.8
San Diego,26.9
Phoenix,39.6
San Jose,21.2
San Antonio,23.7
Houston,28.9
Phoenix,28.2
San Diego,14.1
San Jose,14.6
Chicago,21.2
Dallas,22.5
San Jose,29.2
Phoenix,19.0
Philadelphia,24.3
Houston,27.7
Philadelphia,8.3
San Antonio,12.7
San Diego,16.3
Phoenix,15.7
Phoenix,37.8
San Antonio,22.0
San Antonio,17.0
San Diego,12.0
San Diego,14.3
San Diego,13.5
San Jose,26.9
Phoenix,15.4
Houston,21.0
Dallas,25.8
San Antonio,14.7
Dallas,29.4
New York,29.5
San Antonio,18.9
Chicago,17.7
Houston,9.4
Chicago,-8.7
New York,6.5
San Antonio,28.7
San Jose,23.1
New York,19.3
Los Angeles,13.4
Philadelphia,18.9
San Antonio,27.2
San Diego,27.2
Phoenix,21.6
Chicago,16.2
New York,13.6
San Antonio,32.9
Philadelphia,26.5
Los Angeles,28.3
Houston,28.6
Chicago,-2.2
Los Angeles,14.6
Los Angeles,19.3
New York,15.8
San Diego,22.3
Houston,16.8
Philadelphia,26.5
Philadelphia,12.8
Los Angeles,15.1
Dallas,29.7
San Jose,28.8
Phoenix,39.4
Dallas,14.7
New York,-0.9
Los Angeles,31.8
Los Angeles,28.1
San Antonio,13.8
San Antonio,34.0
San Antonio,26.5
Dallas,22.1
San Diego,12.7
Phoenix,27.5
New York,5.6
Phoenix,36.6
Dallas,2.1
San Diego,23.7
San Antonio,22.2
San Antonio,13.1
Philadelphia,3.8
San Antonio,13.3
Phoenix,15.4
New York,6.3
Chicago,13.6
San Diego,18.2
Philadelphia,4.4
Chicago,1.5
Philadelphia,24.1
Dallas,19.8
Los Angeles,25.7
Houston,24.4
Dallas,4.8
San Antonio,27.3
Dallas,11.2
Chicago,6.3
San Jose,16.7
Dallas,31.0
Los Angeles,30.5
San Jose,22.0
Los Angeles,26.8
Dallas,18.9
Chicago,-3.1
San Diego,14.0
Chicago,23.5
Phoenix,18.4
Chicago,-3.4
New York,15.3
New York,11.0
Dallas,23.9
Los Angeles,18.3
San Antonio,23.1
Philadelphia,22.0
San Antonio,29.4
New York,29.6
Philadelphia,27.1
Philadelphia,11.4
Los Angeles,17.5
San Diego,11.8
Houston,14.1
Dallas,22.3
Phoenix,29.7
San Diego,21.8
Houston,20.0
Los Angeles,26.5
Phoenix,26.5
Houston,26.7
Chicago,-1.6
San Jose,12.0
New York,12.9
New York,27.2
San Jose,9.4
Phoenix,16.3
Dallas,14.1
Los Angeles,34.4
Houston,5.1
San Antonio,10.6
Phoenix,35.4
Dallas,23.2
Chicago,-4.2
Los Angeles,18.8
San Antonio,16.2
Phoenix,35.3
Dallas,33.6
New York,27.1
San Antonio,15.6
Chicago,21.5
Dallas,33.4
San Diego,17.5
San Diego,17.3
Dallas,29.1
New York,9.7
Dallas,25.7
San Diego,27.6
Dallas,0.5
Dallas,18.2
San Jose,24.3
Dallas,9.9
Phoenix,26.6
Phoenix,29.1
Phoenix,37.5
Philadelphia,5.7
New York,7.9
Phoenix,35.7
San Diego,17.5
Chicago,-2.3
Phoenix,15.6
New York,17.1
San Jose,7.7
Houston,8.1
San Jose,27.7
New York,1.9
San Antonio,25.7
Dallas,33.2
Chicago,-3.8
New York,5.3
San Diego,14.2
San Jose,22.3
Los Angeles,22.2
Houston,14.0
Houston,23.2
Phoenix,21.2
New York,6.2
Phoenix,32.5
Philadelphia,21.4
Phoenix,24.7
Houston,5.8
San Diego,24.8
Philadelphia,12.7
Houston,33.1
Chicago,17.6
San Antonio,26.0
San Antonio,24.2
San Jose,27.0
San Diego,17.4
San Jose,16.5
Los Angeles,21.2
Chicago,-5.0
San Jose,6.0
Philadelphia,1.9
Dallas,10.1
Philadelphia,18.0
San Antonio,23.3
Dallas,15.1
Dallas,25.8
San Antonio,12.2
Chicago,10.2
Houston,26.1
San Antonio,23.8
Los Angeles,18.4
Los Angeles,26.7
Chicago,19.8
Dallas,14.4
Dallas,17.9
Philadelphia,9.4
New York,-3.0
New York,5.4
Chicago,6.1
Houston,16.3
Houston,27.3
San Jose,22.2
Los Angeles,26.9
New York,-2.3
New York,20.6
San Antonio,20.8
New York,-3.0
San Diego,26.9
San Diego,20.9
Philadelphia,2.8
Phoenix,33.7
Los Angeles,31.8
San Antonio,32.6
Los Angeles,21.7
Dallas,3.8
Chicago,-6.2
Dallas,1.0
Dallas,31.5
Chicago,5.5
Philadelphia,16.6
San Diego,22.8
Chicago,-7.1
Los Angeles,19.4
Houston,12.8
San Jose,21.8
Dallas,14.9
San Diego,29.0
San Jose,5.9
San Diego,17.3
New York,21.8
Los Angeles,20.6
San Jose,27.3
San Jose,21.4
Philadelphia,17.0
San Jose,23.5
Houston,32.9
San Antonio,24.5
Phoenix,17.1
Chicago,1.4
San Antonio,30.0
Philadelphia,13.8
San Diego,25.3
Chicago,10.2
San Antonio,10.9
Phoenix,25.6
Houston,13.4
Los Angeles,17.3
Phoenix,15.7
New York,13.4
Philadelphia,17.6
Chicago,17.1
Dallas,12.2
San Jose,10.3
Dallas,7.3
Dallas,22.6
San Diego,24.2
Philadelphia,10.9
Chicago,-5.2
Phoenix,15.0
San Antonio,19.1
Philadelphia,16.1
Houston,31.9
Dallas,18.7
New York,4.8
Philadelphia,1.5
Phoenix,32.4
Dallas,8.6
New York,-3.0
Philadelphia,20.0
Philadelphia,27.1
San Diego,11.5
Philadelphia,0.3
Philadelphia,4.9
Chicago,8.3
New York,26.6
Dallas,5.4
Chicago,-0.0
San Jose,11.7
Philadelphia,24.3
Los Angeles,19.1
Dallas,7.7
San Diego,12.1
Los Angeles,33.0
San Jose,21.5
Philadelphia,25.4
Los Angeles,14.5
Phoenix,35.4
Houston,21.6
San Jose,7.5
San Antonio,32.8
Philadelphia,29.5
Phoenix,32.9
Chicago,-9.4
Philadelphia,26.0
Los Angeles,24.1
San Jose,19.7
Dallas,33.6
Phoenix,19.0
Los Angeles,23.3
San Diego,21.8
San Jose,18.6
Dallas,6.3
New York,29.1
Los Angeles,13.4
Dallas,0.2
New York,25.9
San Antonio,34.1
Chicago,-9.8
Houston,29.0
San Diego,15.0
New York,22.3
Los Angeles,26.9
Houston,29.2
Chicago,6.3
Houston,5.2
Los Angeles,34.7
Chicago,0.1
Los Angeles,24.3
San Antonio,32.8
Chicago,10.1
Dallas,29.8
San Jose,25.3
San Antonio,10.2
Los Angeles,34.1
Dallas,14.7
Chicago,10.6
Houston,17.8
Houston,28.1
Phoenix,17.4
Chicago,-8.5
Dallas,27.7
Chicago,21.8
Chicago,22.0
Phoenix,31.2
Phoenix,33.1
San Antonio,23.9
San Antonio,11.7
San Jose,10.4
Los Angeles,26.0
Los Angeles,21.7
New York,12.2
Dallas,33.2
San Antonio,27.2
San Jose,9.9
Philadelphia,15.1
New York,22.4
Dallas,17.4
Phoenix,26.5
San Diego,24.6
San Jose,11.0
Dallas,9.0
San Jose,19.0
Dallas,15.0
San Antonio,28.8
Philadelphia,12.4
San Antonio,19.6
San Antonio,11.7
San Diego,14.2
San Antonio,27.5
New York,22.9
Los Angeles,33.2
San Antonio,11.8
Houston,30.0
Los Angeles,22.5
San Antonio,11.1
San Diego,14.0
San Jose,7.7
Dallas,31.0
San Antonio,23.1
San Jose,17.0
Los Angeles,29.2
Phoenix,37.2
San Diego,16.1
San Antonio,10.6
San Antonio,20.3
San Antonio,24.7
San Diego,28.0
Chicago,8.9
Chicago,17.2
San Diego,16.4
Houston,24.7
San Antonio,20.4
Dallas,16.2
New York,-2.6
Houston,5.6
San Diego,22.1
San Antonio,34.1
San Jose,25.1
San Antonio,29.0
Los Angeles,18.1
New York,13.6
Houston,18.3
Phoenix,19.4
New York,-4.6
San Antonio,25.1
Phoenix,33.8
Dallas,31.5
Houston,26.3
Dallas,16.2
Chicago,-9.8
Houston,23.7
New York,5.9
Philadelphia,11.9
San Diego,28.9
Chicago,23.5
San Antonio,34.9
New York,20.1
San Jose,6.6
Houston,18.7
New York,19.7
Houston,23.5
Philadelphia,14.9
Los Angeles,21.1
San Antonio,23.2
Phoenix,22.1
Chicago,20.0
Phoenix,29.1
San Diego,23.8
Houston,22.8
Los Angeles,26.0
San Antonio,10.3
San Jose,5.8
New York,11.6
Houston,17.0
Dallas,3.6
Los Angeles,32.1
New York,19.8
Philadelphia,2.1
Dallas,15.3
Philadelphia,5.3
Philadelphia,26.6
San Diego,23.0
Philadelphia,29.0
Chicago,-7.7
San Antonio,26.6
San Jose,28.7
Chicago,7.8
New York,2.6
San Jose,29.1
San Diego,28.0
Dallas,4.4
Dallas,29.1
San Diego,27.0
Los Angeles,22.7
San Antonio,16.1
Philadelphia,14.9
Houston,21.5
San Antonio,28.0
Philadelphia,25.7
Chicago,14.8
Los Angeles,20.6
San Jose,13.2
Phoenix,15.5
Phoenix,38.7
New York,12.3
Dallas,27.9
Dallas,19.8
Dallas,18.8
San Antonio,11.7
Philadelphia,2.9
Chicago,15.0
Phoenix,19.9
Phoenix,30.5
Los Angeles,27.0
Phoenix,20.4
Philadelphia,16.1
San Jose,8.3
San Jose,30.0
Phoenix,39.3
Phoenix,19.4
Dallas,14.8
San Antonio,24.2
San Jose,20.2
Phoenix,31.0
Los Angeles,15.8
San Diego,20.3
Phoenix,16.2
Philadelphia,1.5
San Antonio,27.9
Houston,28.9
Chicago,-0.8
San Antonio,11.6
Philadelphia,5.4
Chicago,19.5
San Antonio,18.7
San Diego,17.4
New York,10.3
Philadelphia,25.2
Dallas,27.9
Philadelphia,3.7
Chicago,14.8
Houston,30.5
San Diego,19.6
Philadelphia,22.3
New York,15.5
Houston,11.3
San Diego,29.0
Los Angeles,34.1
Dallas,0.1
Los Angeles,17.7
Houston,22.0
Phoenix,23.0
San Jose,21.1
Los Angeles,19.3
Philadelphia,22.7
Dallas,21.4
San Antonio,27.1
Dallas,4.2
Chicago,0.8
Phoenix,28.6
San Jose,12.2
San Antonio,20.7
San Antonio,28.3
New York,11.9
San Diego,19.2
New York,16.2
Chicago,-0.1
San Antonio,28.2
New York,7.3
Los Angeles,29.4
San Jose,21.9
San Jose,24.3
Dallas,31.9
San Jose,13.3
Los Angeles,19.0
New York,17.8
Chicago,1.0
Los Angeles,27.6
Philadelphia,4.8
San Antonio,25.4
San Diego,21.5
Philadelphia,21.6
San Jose,16.3
Los Angeles,34.0
New York,21.1
Los Angeles,21.6
Phoenix,35.8
San Jose,21.5
Los Angeles,23.6
Phoenix,20.8
San Antonio,17.6
San Antonio,31.7
Phoenix,25.4
San Antonio,15.9
Dallas,9.4
San Antonio,18.9
Philadelphia,1.3
San Antonio,20.1
San Diego,12.1
Dallas,2.1
Phoenix,38.9
Philadelphia,8.1
San Diego,18.2
San Jose,12.3
Los Angeles,10.6
Los Angeles,28.1
Los Angeles,22.9
New York,29.8
New York,26.5
Philadelphia,11.9
San Jose,29.1
Philadelphia,6.3
New York,3.1
Houston,21.2
Chicago,17.8
New York,25.5
San Jose,27.3
Dallas,30.4
San Antonio,25.5
San Jose,29.1
Dallas,29.4
San Diego,23.6
Chicago,24.5
San Antonio,23.9
Houston,22.8
Phoenix,29.5
Chicago,8.8
Phoenix,16.3
New York,19.7
Phoenix,29.4
San Diego,19.0
Phoenix,20.1
New York,22.6
Chicago,0.1
Dallas,15.4
San Antonio,32.6
Phoenix,23.9
San Diego,14.2
Houston,32.7
Chicago,-2.5
Houston,33.3
Dallas,15.4
Los Angeles,22.7
San Diego,22.6
San Diego,14.3
Dallas,10.0
Chicago,6.9
Los Angeles,33.5
Houston,16.0
Chicago,0.1
Los Angeles,13.9
San Diego,15.6
Phoenix,31.1
New York,-3.5
San Jose,15.8
Los Angeles,29.4
New York,2.3
Houston,18.6
San Antonio,23.1
San Diego,17.6
Chicago,-7.0
Chicago,13.5
San Diego,19.9
New York,3.2
New York,19.2
Houston,16.5
San Diego,27.4
Phoenix,17.0
Los Angeles,12.8
San Diego,20.8
Los Angeles,23.3
New York,2.1
San Jose,24.9
Phoenix,34.7
San Diego,15.6
Los Angeles,16.9
Chicago,3.1
San Diego,24.8
Dallas,31.3
Houston,13.0
Phoenix,39.2
Dallas,2.9
Los Angeles,33.3
New York,29.6
San Jose,9.8
Phoenix,38.1
Los Angeles,32.9
San Jose,13.2
Phoenix,30.7
San Diego,15.7
Dallas,17.2
San Jose,28.6
Philadelphia,1.5
Phoenix,31.5
Los Angeles,23.2
San Antonio,24.9
Los Angeles,21.5
San Jose,13.6
Los Angeles,11.7
Los Angeles,29.4
San Jose,16.0
Los Angeles,27.7
San Diego,21.8
Chicago,1.5
New York,5.4
San Jose,11.6
San Jose,24.5
San Diego,27.8
San Jose,5.1
Houston,20.5
San Diego,25.1
San Diego,14.1
Phoenix,20.5
Chicago,11.8
Philadelphia,5.7
San Diego,17.5
Dallas,20.3
Phoenix,24.8
Philadelphia,24.7
San Diego,13.4
Houston,11.0
San Jose,11.3
Los Angeles,18.6
Chicago,-7.7
Dallas,7.7
San Antonio,27.7
Phoenix,25.9
San Antonio,17.1
Los Angeles,15.9
Phoenix,36.8
Los Angeles,17.9
Houston,30.5
Philadelphia,12.8
San Diego,27.0
San Jose,7.4
Los Angeles,21.3
Dallas,14.9
Los Angeles,24.5
Philadelphia,4.3
New York,13.8
San Jose,14.0
Philadelphia,5.9
San Antonio,30.9
San Antonio,15.4
Dallas,24.7
Chicago,0.2
Los Angeles,18.3
New York,8.2
Philadelphia,0.3
Philadelphia,17.3
San Diego,15.6
San Diego,25.1
Los Angeles,32.8
Houston,12.2
Phoenix,16.0
Chicago,-2.7
Dallas,12.5
Houston,24.7
San Jose,10.2
New York,5.1
Phoenix,27.9
San Jose,27.2
Dallas,24.4
Philadelphia,11.3
San Antonio,15.4
San Jose,24.6
Dallas,24.9
Chicago,4.7
Houston,6.1
San Antonio,14.6
San Jose,29.6
San Diego,13.7
New York,22.0
Dallas,16.1
Phoenix,20.0
Chicago,-4.5
Houston,11.2
New York,-0.2
Philadelphia,29.4
Chicago,15.3
Dallas,27.0
San Jose,20.9
San Diego,29.6
Philadelphia,6.1
San Antonio,15.1
San Diego,19.4
Phoenix,18.6
New York,9.4
San Diego,10.8
Los Angeles,25.6
Phoenix,33.7
Los Angeles,16.9
Phoenix,27.2
San Jose,24.7
Houston,5.5
Los Angeles,15.6
Phoenix,18.2
Los Angeles,23.1
San Diego,16.8
Los Angeles,12.4
New York,5.5
San Diego,26.8
San Jose,15.7
Chicago,17.8
Houston,18.4
San Jose,10.5
New York,12.1
Dallas,9.9
San Jose,13.2
San Diego,14.8
Houston,16.7
San Diego,21.6
New York,21.7
Chicago,17.7
Phoenix,33.9
Phoenix,15.2
Philadelphia,14.3
Philadelphia,1.9
Chicago,-6.1
Los Angeles,23.8
Dallas,30.8
Phoenix,26.6
San Antonio,26.7
San Diego,15.5
Dallas,5.2
Philadelphia,9.7
Dallas,4.8
Chicago,-4.4
Chicago,2.1
San Antonio,17.2
Houston,5.5
Phoenix,28.2
San Antonio,31.0
Dallas,20.3
Phoenix,24.8
Houston,27.0
Dallas,15.1
San Diego,27.2
Phoenix,36.2
San Diego,12.8
Philadelphia,22.7
Phoenix,16.9
Dallas,4.6
New York,23.6
San Jose,17.5
San Antonio,29.7
San Antonio,20.1
Philadelphia,23.1
Chicago,16.6
New York,3.6
Chicago,20.6
San Jose,10.1
San Antonio,15.1
New York,4.5
New York,27.7
Houston,21.0
Chicago,-5.9
Los Angeles,13.2
San Antonio,15.6
Houston,12.3
San Jose,16.3
San Jose,17.0
San Antonio,26.1
Houston,33.4
Houston,28.5
Dallas,17.1
Philadelphia,1.3
Philadelphia,19.0
Chicago,13.7
Houston,8.0
Dallas,1.3
New York,-1.7
New York,29.2
Philadelphia,26.6
New York,-3.9
Houston,16.0
Chicago,4.3
Dallas,34.5
Los Angeles,16.3
Philadelphia,0.1
Dallas,24.1
San Jose,24.6
San Jose,26.2
San Antonio,32.9
New York,14.8
Phoenix,17.6
Houston,7.7
San Jose,19.2
Los Angeles,33.2
Chicago,21.8
Chicago,15.5
Chicago,-4.8
San Antonio,11.9
Los Angeles,33.5
San Diego,28.5
San Diego,15.9
Los Angeles,32.7
San Antonio,18.6
Phoenix,30.1
San Diego,19.1
Phoenix,24.2
Dallas,6.8
Los Angeles,20.1
New York,11.7
San Antonio,13.7
Los Angeles,13.1
Los Angeles,17.0
Dallas,3.8
San Antonio,13.9
Dallas,12.8
New York,11.0
Phoenix,16.4
San Antonio,23.0
Los Angeles,14.3
San Jose,20.1
Los Angeles,11.1
Houston,15.4
San Jose,28.6
San Antonio,18.2
Philadelphia,22.3
Philadelphia,3.4
San Jose,29.5
San Diego,10.7
San Diego,19.4
San Diego,27.2
Dallas,32.4
Chicago,13.6
San Jose,18.6
Houston,13.0
Chicago,-3.4
San Jose,25.8
San Antonio,32.1
New York,-0.9
Philadelphia,12.6
San Jose,14.5
New York,0.1
Philadelphia,2.8
Houston,18.2
San Antonio,22.4
Los Angeles,12.5
San Jose,11.4
Houston,27.2
New York,10.4
San Antonio,24.4
Houston,6.6
Chicago,5.8
San Diego,15.5
San Jose,27.9
San Diego,20.4
New York,2.6
Dallas,2.2
Chicago,8.5
San Diego,22.0
Phoenix,32.7
Houston,16.9
Philadelphia,23.9
Los Angeles,20.8
Chicago,-8.8
Los Angeles,23.3
San Jose,24.4
San Jose,25.9
Chicago,19.3
New York,17.9
Houston,32.7
San Antonio,32.3
Philadelphia,14.5
San Antonio,15.3
San Jose,29.2
San Antonio,24.8
San Jose,20.9
San Antonio,23.5
Houston,15.6
Chicago,0.9
Los Angeles,16.7
Chicago,6.9
Dallas,34.2
Chicago,20.9
New York,24.9
Houston,18.1
Dallas,7.3
Houston,6.1
San Jose,5.7
New York,-3.2
Houston,19.9
New York,28.7
Chicago,8.9
Chicago,20.2
Phoenix,19.7
Dallas,29.3
Chicago,-1.4
San Jose,8.7
San Jose,20.4
Philadelphia,20.1
Philadelphia,4.2
New York,29.9
San Antonio,34.7
New York,8.2
Chicago,-0.6
San Antonio,16.7
Dallas,16.3
Chicago,15.7
New York,6.7
Phoenix,19.4
Los Angeles,33.1
Dallas,29.1
Philadelphia,24.4
Los Angeles,15.2
New York,19.0
Los Angeles,29.1
New York,21.9
San Diego,21.2
San Diego,26.2
Dallas,28.8
San Jose,27.1
Phoenix,28.6
Philadelphia,24.0
Philadelphia,28.1
San Antonio,32.7
Phoenix,34.8
Chicago,8.6
San Jose,13.3
Los Angeles,10.2
Houston,29.6
Dallas,27.4
New York,28.9
New York,6.9
New York,17.3
Dallas,13.3
Dallas,15.3
Los Angeles,24.7
Phoenix,15.4
Houston,32.8
San Diego,11.6
Dallas,0.2
Los Angeles,29.2
Philadelphia,25.6
Los Angeles,34.3
San Antonio,12.8
Dallas,7.0
Houston,8.1
San Diego,20.0
San Antonio,20.9
San Jose,5.9
New York,4.3
New York,4.9
Dallas,15.3
San Jose,7.5
Phoenix,36.7
New York,24.9
Los Angeles,12.8
Philadelphia,7.1
San Jose,17.5
Houston,34.7
Houston,14.6
San Diego,25.2
San Diego,29.6
Phoenix,25.9
Houston,19.7
Dallas,0.9
Houston,23.1
San Antonio,20.0
Chicago,0.9
Phoenix,38.4
New York,5.8
San Antonio,33.5
Los Angeles,16.5
Philadelphia,27.2
Dallas,24.5
Los Angeles,11.0
New York,16.6
San Antonio,29.7
San Jose,29.1
San Antonio,16.3
Houston,19.7
San Antonio,25.3
Dallas,23.1
San Jose,14.4
San Antonio,15.2
New York,2.8
San Diego,25.0
Houston,29.6
Philadelphia,1.8
Philadelphia,28.7
New York,12.5
New York,14.1
Philadelphia,15.7
Philadelphia,16.6
Philadelphia,21.9
Houston,18.3
San Diego,24.5
San Jose,17.1
Los Angeles,23.9
Los Angeles,29.7
San Diego,17.8
Dallas,8.0
San Jose,18.6
Chicago,17.5
Houston,6.6
Philadelphia,18.6
Chicago,5.2
San Antonio,23.4
Philadelphia,7.4
San Jose,24.1
San Diego,23.8
New York,25.5
San Diego,26.1
New York,23.6
San Jose,22.0
Chicago,21.7
Philadelphia,13.4
Houston,21.7
San Jose,20.1
New York,-1.7
New York,21.8
Phoenix,30.7
New York,-4.2
Philadelphia,0.5
Chicago,15.6
San Jose,24.4
Los Angeles,32.7
Dallas,5.2
Phoenix,15.3
Phoenix,28.4
Los Angeles,12.0
Chicago,-2.7
Houston,32.3
Philadelphia,21.8
New York,12.2
Dallas,10.2
San Antonio,28.8
Philadelphia,18.1
Chicago,7.3
New York,29.6
Chicago,5.5
San Jose,23.1
Los Angeles,18.6
Los Angeles,34.3
Los Angeles,24.7
Phoenix,16.7
Houston,16.6
New York,29.1
San Jose,20.6
San Diego,17.3
Los Angeles,16.7
Houston,24.8
Philadelphia,11.5
New York,24.5
Chicago,-4.0
San Diego,13.7
San Antonio,12.8
Los Angeles,10.0
San Antonio,22.7
Philadelphia,5.3
Los Angeles,21.9
Philadelphia,10.1
New York,-4.9
Dallas,1.6
San Diego,10.1
San Diego,12.6
Dallas,19.1
San Antonio,22.9
Dallas,8.4
San Diego,11.8
Dallas,15.6
Dallas,23.5
New York,20.7
Phoenix,37.3
Philadelphia,0.9
Los Angeles,32.8
San Antonio,34.6
Houston,15.1
Chicago,23.7
San Jose,23.0
Chicago,10.0
San Antonio,29.7
San Jose,25.5
Philadelphia,5.4
Philadelphia,0.4
Los Angeles,33.7
San Antonio,19.9
Los Angeles,26.0
San Jose,21.5
Houston,13.1
Phoenix,29.0
Philadelphia,22.3
San Jose,29.1
San Antonio,32.6
Dallas,17.1
Los Angeles,26.8
Philadelphia,3.2
Chicago,13.7
San Jose,13.7
New York,18.9
New York,10.9
Chicago,10.4
Los Angeles,17.5
Phoenix,32.9
Los Angeles,14.0
Phoenix,27.0
San Jose,16.1
San Antonio,14.8
Chicago,24.2
San Diego,19.3
New York,20.8
Philadelphia,5.3
San Antonio,12.5
New York,10.9
Houston,32.8
Los Angeles,29.8
Houston,24.3
San Jose,10.5
Phoenix,19.0
Houston,23.5
San Jose,8.9
Phoenix,20.6
Philadelphia,17.5
Phoenix,26.8
San Antonio,20.5
Chicago,8.9
San Antonio,17.6
Houston,33.0
San Antonio,32.9
Philadelphia,22.6
New York,-3.2
Houston,12.2
New York,11.5
San Diego,21.2
San Diego,28.5
San Jose,7.3
Phoenix,19.3
Houston,12.6
Chicago,16.0
San Antonio,25.3
Dallas,2.6
San Jose,19.0
San Diego,24.4
Chicago,19.1
Phoenix,29.5
Los Angeles,32.9
Dallas,2.0
New York,11.7
Dallas,26.1
Houston,19.9
San Jose,12.1
Phoenix,22.8
Dallas,6.4
New York,-1.8
Houston,29.2
San Jose,27.0
Dallas,26.6
Houston,19.3
Philadelphia,9.0
Philadelphia,2.4
San Antonio,19.2
New York,29.7
Houston,27.6
Houston,12.0
San Diego,23.8
Houston,22.9
Chicago,-7.3
San Antonio,18.9
Houston,21.6
San Diego,12.9
Houston,30.3
San Antonio,32.8
New York,26.2
San Diego,19.2
San Jose,20.4
San Antonio,31.4
Chicago,-0.8
Philadelphia,25.7
New York,23.6
San Diego,28.6
San Antonio,25.2
Dallas,28.3
Chicago,1.5
Chicago,-9.7
San Antonio,33.6
Phoenix,16.0
Dallas,19.9
Los Angeles,19.0
Los Angeles,26.2
Dallas,31.6
San Antonio,19.0
Phoenix,38.4
San Diego,16.2
New York,17.3
Phoenix,15.0
New York,21.1
Los Angeles,31.1
New York,13.1
San Diego,15.7
Chicago,6.1
Phoenix,37.9
Chicago,-0.8
New York,24.8
Philadelphia,4.7
Chicago,8.7
Phoenix,31.5
San Diego,26.5
Houston,21.7
Chicago,8.3
San Diego,11.3
Philadelphia,9.5
Houston,34.3
New York,22.4
Chicago,-2.8
Houston,32.6
San Antonio,11.4
Dallas,6.4
San Diego,24.9
San Jose,12.6
Houston,9.3
Houston,26.7
San Antonio,26.5
Los Angeles,12.1
Los Angeles,16.4
San Antonio,27.8
New York,-4.5
New York,21.1
Dallas,34.0
San Jose,6.9
Chicago,15.3
San Jose,27.7
Los Angeles,24.9
Chicago,-7.0
San Jose,24.6
Los Angeles,28.2
Dallas,3.4
San Diego,26.6
San Jose,19.0
Phoenix,18.3
San Antonio,33.6
Houston,31.7
San Jose,15.3
Phoenix,16.7
Los Angeles,19.5
San Diego,19.8
Chicago,4.3
San Jose,22.9
Chicago,12.7
San Antonio,26.9
Dallas,15.1
San Antonio,12.8
San Jose,23.1
Houston,31.2
Los Angeles,30.3
San Jose,9.7
San Antonio,17.2
San Antonio,25.4
Houston,13.5
Chicago,22.4
Dallas,22.4
Chicago,18.7
Philadelphia,19.9
Los Angeles,34.5
San Antonio,15.4
Phoenix,15.7
San Antonio,13.3
New York,2.5
Dallas,6.9
New York,2.5
Chicago,22.3
San Diego,24.5
Philadelphia,29.8
Los Angeles,24.9
San Antonio,20.6
Dallas,21.2
Los Angeles,20.3
Chicago,21.6
Houston,34.1
San Antonio,14.1
New York,18.5
Los Angeles,29.4
Philadelphia,21.9
San Antonio,15.1
Dallas,2.1
San Jose,13.0
Chicago,18.3
San Diego,27.2
Philadelphia,13.1
Houston,34.2
Dallas,12.0
Dallas,8.5
Los Angeles,30.6
Philadelphia,22.1
San Antonio,22.4
New York,11.3
San Jose,26.7
New York,29.9
Phoenix,21.3
San Diego,11.5
Chicago,21.0
New York,-0.5
San Jose,24.9
Houston,6.5
Los Angeles,28.4
Philadelphia,17.7
Houston,20.8
Chicago,-2.4
San Jose,13.4
New York,15.3
Philadelphia,28.9
Philadelphia,16.6
San Jose,20.3
San Jose,11.2
Philadelphia,6.4
San Antonio,15.6
San Antonio,14.7
Houston,27.5
Dallas,5.6
San Antonio,29.7
New York,23.6
San Jose,9.7
San Antonio,12.1
San Diego,12.8
Chicago,9.3
Los Angeles,32.9
Chicago,-4.8
Dallas,6.8
Houston,31.9
Houston,24.5
Chicago,20.4
New York,5.9
San Diego,22.3
Phoenix,20.0
Houston,30.1
San Jose,10.3
Philadelphia,19.4
San Antonio,27.0
San Antonio,13.2
San Antonio,23.3
Dallas,33.2
Houston,7.4
Philadelphia,0.6
San Diego,21.6
Phoenix,26.5
Los Angeles,15.5
San Antonio,17.9
Chicago,14.2
San Jose,15.4
San Jose,24.2
San Diego,22.7
Dallas,31.6
San Antonio,21.4
San Jose,8.8
Houston,22.6
New York,26.1
San Antonio,14.7
Los Angeles,15.7
Philadelphia,5.6
Phoenix,15.8
Houston,33.9
Houston,12.2
Phoenix,27.1
Phoenix,18.2
Chicago,-8.5
Houston,21.6
San Antonio,12.4
Houston,34.0
New York,5.0
Dallas,28.8
San Jose,20.2
San Antonio,23.5
Los Angeles,20.1
San Antonio,28.6
San Jose,22.5
Chicago,9.6
Dallas,19.8
Los Angeles,16.0
Chicago,7.0
Houston,10.2
San Antonio,23.2
Philadelphia,17.5
Houston,25.6
Houston,22.8
Los Angeles,14.5
San Antonio,19.5
Los Angeles,15.4
New York,10.6
Los Angeles,26.8
Phoenix,39.1
San Diego,25.1
Phoenix,22.9
San Antonio,33.9
Phoenix,18.6
San Antonio,29.7
Los Angeles,32.1
San Diego,23.1
San Diego,22.1
Phoenix,36.5
San Diego,24.2
Dallas,10.4
San Antonio,14.4
San Antonio,20.4
Phoenix,34.4
Los Angeles,10.3
San Antonio,11.1
San Diego,27.1
New York,5.4
San Jose,16.2
San Diego,24.1
San Antonio,27.5
Chicago,3.5
Dallas,19.6
San Diego,23.8
Chicago,12.2
Chicago,0.1
New York,27.9
Houston,19.2
Houston,27.8
Chicago,-4.5
Phoenix,28.6
Philadelphia,21.0
Dallas,20.0
Dallas,34.9
San Antonio,15.6
Chicago,12.6
Dallas,27.3
Los Angeles,24.4
Dallas,16.1
Los Angeles,18.8
Dallas,28.3
Dallas,1.0
Dallas,3.3
San Antonio,30.0
